"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"400787338","40078733824","400787338103988401","23","3","Massachusetts","Mid-American","28","Toledo","Mid-American","31","Massachusetts","Toledo","3","1","15","3","3","11","89","2","10","-1","false","Rush","Marquis Young run for a loss of 1 yard to the UMass 10","-0.18117507672335265",""
"400787338","40078733824","400787338103989401","23","5","Massachusetts","Mid-American","28","Toledo","Mid-American","31","Massachusetts","Toledo","3","1","5","3","3","10","90","4","11","-5","false","Penalty","MASSACHUSETTS Penalty, False Start (Steve Casali) to the UMass 5","",""
"400787338","40078733811","400787338102888903","11","1","Massachusetts","Mid-American","21","Toledo","Mid-American","10","Massachusetts","Toledo","2","11","10","3","3","35","65","1","10","26","false","Kickoff","Blake Lucas kickoff for 63 yds , Diontae Johnson return for 26 yds to the UMASS 39 MASSACHUSETTS Penalty, Face Mask (15 yards) (-15 Yards) to the Toled 43","",""
"400787338","40078733810","400787338102886301","10","6","Massachusetts","Mid-American","14","Toledo","Mid-American","10","Massachusetts","Toledo","2","11","36","3","3","51","49","2","10","14","false","Pass Reception","Blake Frohnapfel pass complete to Tajae Sharpe for 14 yds to the Toled 35 for a 1ST down","1.885330635042383",""
"400787338","40078733810","400787338102876801","10","3","Massachusetts","Mid-American","14","Toledo","Mid-American","10","Massachusetts","Toledo","2","12","31","3","3","26","74","2","8","12","false","Pass Reception","Blake Frohnapfel pass complete to Tajae Sharpe for 12 yds to the UMass 38 for a 1ST down","1.6263639113676955",""
"400787338","40078733810","400787338102888901","10","7","Massachusetts","Mid-American","21","Toledo","Mid-American","10","Massachusetts","Toledo","2","11","10","3","3","65","35","1","10","35","true","Passing Touchdown","Blake Frohnapfel pass complete to Tajae Sharpe for 35 yds for a TD, (Logan Laurent KICK)","2.972588783776956",""
"400787338","40078733810","400787338102878201","10","4","Massachusetts","Mid-American","14","Toledo","Mid-American","10","Massachusetts","Toledo","2","12","17","3","3","38","62","1","10","13","false","Pass Reception","Blake Frohnapfel pass complete to Tajae Sharpe for 13 yds to the Toled 49 for a 1ST down","1.1906730890422423",""
"400787338","40078733810","400787338102884901","10","5","Massachusetts","Mid-American","14","Toledo","Mid-American","10","Massachusetts","Toledo","2","11","50","3","3","51","49","1","10","0","false","Rush","Marquis Young run for no gain to the Toled 49","-1.0955888671820908",""
"400787338","40078733810","400787338102874401","10","2","Massachusetts","Mid-American","14","Toledo","Mid-American","10","Massachusetts","Toledo","2","12","55","3","3","24","76","1","10","2","false","Rush","Marquis Young run for 2 yds to the UMass 26","-0.43374920863139543",""
"400787338","4007873381","400787338101849902","1","1","Massachusetts","Mid-American","0","Toledo","Mid-American","0","Massachusetts","Toledo","1","15","0","3","3","35","65","1","10","21","false","Kickoff","Blake Lucas kickoff for 65 yds , Diontae Johnson return for 21 yds to the Toled 21","",""
"400787338","40078733828","400787338104905001","27","7","Massachusetts","Mid-American","28","Toledo","Mid-American","45","Massachusetts","Toledo","4","9","49","3","3","42","58","4","7","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Tajae Sharpe","-0.13811305237248028",""
"400787338","40078733828","400787338104895901","27","3","Massachusetts","Mid-American","28","Toledo","Mid-American","45","Massachusetts","Toledo","4","10","40","3","3","29","71","2","4","10","false","Rush","Blake Frohnapfel run for 10 yds to the UMass 39 for a 1ST down","1.039714144087785",""
"400787338","40078733828","400787338104897901","27","5","Massachusetts","Mid-American","28","Toledo","Mid-American","45","Massachusetts","Toledo","4","10","20","3","3","39","61","2","10","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Rodney Mills","-0.7257152293373617",""
"400787338","40078733828","400787338104898901","27","6","Massachusetts","Mid-American","28","Toledo","Mid-American","45","Massachusetts","Toledo","4","10","10","3","3","39","61","3","10","3","false","Pass Reception","Blake Frohnapfel pass complete to Marquis Young for 3 yds to the UMass 42","-0.17338794577840577",""
"400787338","40078733828","400787338104896901","27","4","Massachusetts","Mid-American","28","Toledo","Mid-American","45","Massachusetts","Toledo","4","10","30","3","3","39","61","1","10","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Shakur Nesmith","-1.1077677360468863",""
"400787338","40078733828","400787338104894901","27","2","Massachusetts","Mid-American","28","Toledo","Mid-American","45","Massachusetts","Toledo","4","10","50","3","3","23","77","1","10","6","false","Pass Reception","Blake Frohnapfel pass complete to Elgin Long for 6 yds to the UMass 29","0.3156269136367459",""
"400787338","40078733818","400787338103857401","17","3","Massachusetts","Mid-American","28","Toledo","Mid-American","10","Massachusetts","Toledo","3","14","25","3","3","34","66","2","11","10","false","Pass Reception","Blake Frohnapfel pass complete to Tajae Sharpe for 10 yds to the UMass 44","1.1227871296156542",""
"400787338","40078733818","400787338103858402","17","5","Massachusetts","Mid-American","28","Toledo","Mid-American","10","Massachusetts","Toledo","3","14","15","3","3","34","66","3","11","-15","false","Penalty","MASSACHUSETTS Penalty, Unsportsmanlike Conduct (Tyshon Henderson) to the UMass 19","",""
"400787338","40078733818","400787338103859901","17","6","Massachusetts","Mid-American","28","Toledo","Mid-American","10","Massachusetts","Toledo","3","14","0","3","3","19","81","3","26","9","false","Rush","Marquis Young run for 9 yds to the UMass 28","0.038850374604956",""
"400787338","40078733818","400787338103858401","17","4","Massachusetts","Mid-American","28","Toledo","Mid-American","10","Massachusetts","Toledo","3","14","15","3","3","44","56","3","1","-10","false","Penalty","MASSACHUSETTS Penalty, Offensive Holding (-10 Yards) to the UMass 34","",""
"400787338","40078733818","400787338103867401","17","7","Massachusetts","Mid-American","28","Toledo","Mid-American","10","Massachusetts","Toledo","3","13","25","3","3","28","72","4","17","0","false","Punt","Logan Laurent punt for 42 yds , Corey Jones returns for no gain to the Toled 30","",""
"400787338","40078733818","400787338103854401","17","2","Massachusetts","Mid-American","28","Toledo","Mid-American","10","Massachusetts","Toledo","3","14","55","3","3","35","65","1","10","-1","false","Rush","Marquis Young run for a loss of 1 yard to the UMass 34","-1.1754014811374063",""
"400787338","40078733832","400787338104989001","31","4","Massachusetts","Mid-American","35","Toledo","Mid-American","51","Massachusetts","Toledo","4","1","9","0","2","32","68","3","6","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Tajae Sharpe","-0.3737068023046843",""
"400787338","40078733832","400787338104988601","31","3","Massachusetts","Mid-American","35","Toledo","Mid-American","51","Massachusetts","Toledo","4","1","13","0","2","32","68","2","6","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete","-0.7432529556768595",""
"400787338","40078733832","400787338104987901","31","2","Massachusetts","Mid-American","35","Toledo","Mid-American","51","Massachusetts","Toledo","4","1","20","0","2","28","72","1","10","4","false","Pass Reception","Blake Frohnapfel pass complete to Tajae Sharpe for 4 yds to the UMass 32","-0.1300144731220457",""
"400787338","40078733832","400787338104989401","31","5","Massachusetts","Mid-American","35","Toledo","Mid-American","51","Massachusetts","Toledo","4","1","5","0","2","32","68","4","6","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Rodney Mills","0.10260694336964171",""
"400787338","40078733826","400787338104864901","25","3","Massachusetts","Mid-American","28","Toledo","Mid-American","38","Massachusetts","Toledo","4","13","50","3","3","24","76","2","10","2","false","Pass Reception","Blake Frohnapfel pass complete to Jamal Wilson for 2 yds to the UMass 26","-0.2158025737600342",""
"400787338","40078733826","400787338104865401","25","4","Massachusetts","Mid-American","28","Toledo","Mid-American","38","Massachusetts","Toledo","4","13","45","3","3","26","74","3","8","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Tajae Sharpe","-0.21095545592457476",""
"400787338","40078733826","400787338104859901","25","2","Massachusetts","Mid-American","28","Toledo","Mid-American","38","Massachusetts","Toledo","4","14","0","3","3","24","76","1","10","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete","-0.6723571521309859",""
"400787338","40078733826","400787338104865402","25","5","Massachusetts","Mid-American","28","Toledo","Mid-American","38","Massachusetts","Toledo","4","13","45","3","3","26","74","4","8","16","false","Punt","Logan Laurent punt for 52 yds , Corey Jones returns for 16 yds to the Toled 38","",""
"400787338","40078733826","400787338104868101","25","6","Massachusetts","Mid-American","28","Toledo","Mid-American","38","Massachusetts","Toledo","4","13","18","3","3","26","74","4","8","16","false","Punt","Logan Laurent punt for 52 yds , Corey Jones returns for 16 yds to the Toled 38","",""
"400787338","40078733822","400787338103934601","21","4","Massachusetts","Mid-American","28","Toledo","Mid-American","24","Massachusetts","Toledo","3","6","53","3","3","29","71","3","12","0","false","Pass Incompletion","Blake Frohnapfel pass incomplete to Rodney Mills","-0.1673593372765012",""
