"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"400787486","40078748636","400787486104879803","34","3","UL Monroe","Sun Belt","42","New Mexico State","Sun Belt","35","UL Monroe","New Mexico State","4","12","1","3","3","16","84","3","4","0","false","Pass Incompletion","Brian Williams pass incomplete to Marcus Green","-0.20532918091435182",""
"400787486","40078748636","400787486104879804","34","4","UL Monroe","Sun Belt","42","New Mexico State","Sun Belt","35","UL Monroe","New Mexico State","4","12","1","3","3","16","84","4","4","0","false","Punt","Chris Qualls punt for 36 yds","",""
"400787486","40078748636","400787486104879801","34","1","UL Monroe","Sun Belt","42","New Mexico State","Sun Belt","35","UL Monroe","New Mexico State","4","12","1","3","3","10","90","1","10","1","false","Rush","Ben Luckett run for 1 yd to the LaMon 11","-0.29373782399038717",""
"400787486","40078748636","400787486104879802","34","2","UL Monroe","Sun Belt","42","New Mexico State","Sun Belt","35","UL Monroe","New Mexico State","4","12","1","3","3","11","89","2","9","5","false","Rush","Ben Luckett run for 5 yds to the LaMon 16","0.03625284477364677",""
"400787486","40078748617","400787486102968804","17","3","UL Monroe","Sun Belt","14","New Mexico State","Sun Belt","21","UL Monroe","New Mexico State","2","3","11","3","3","39","61","3","3","-1","false","Pass Reception","Earnest Carrington pass complete to Ajalen Holley for a loss of 1 yard to the LaMon 38","-0.8187701429785719",""
"400787486","40078748617","400787486102984302","17","5","UL Monroe","Sun Belt","14","New Mexico State","Sun Belt","21","UL Monroe","New Mexico State","2","1","56","3","2","38","62","4","4","0","false","Punt","Chris Qualls punt for 39 yds, fair catch by Teldrick Morgan at the NMxSt 23","",""
"400787486","40078748632","400787486103979405","31","3","UL Monroe","Sun Belt","35","New Mexico State","Sun Belt","35","UL Monroe","New Mexico State","3","2","5","3","3","31","69","2","7","5","false","Pass Reception","Brian Williams pass complete to Ajalen Holley for 5 yds to the LaMon 36","0.0814352873909093",""
"400787486","40078748632","400787486103979406","31","4","UL Monroe","Sun Belt","35","New Mexico State","Sun Belt","35","UL Monroe","New Mexico State","3","2","5","3","3","36","64","3","2","-2","false","Sack","Brian Williams sacked by Stody Bradley for a loss of 2 yards to the LaMon 34","-0.8678463604536732",""
"400787486","40078748617","400787486102984301","17","4","UL Monroe","Sun Belt","14","New Mexico State","Sun Belt","21","UL Monroe","New Mexico State","2","1","56","3","2","38","62","4","4","0","false","Timeout","Timeout NEW MEXICO ST, clock 01:56","",""
"400787486","40078748617","400787486102968803","17","2","UL Monroe","Sun Belt","14","New Mexico State","Sun Belt","21","UL Monroe","New Mexico State","2","3","11","3","3","37","63","2","5","2","false","Rush","Ben Luckett run for 2 yds to the LaMon 39","-0.6141494630541224",""
