"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"401403987","40140398719","401403987104869706","19","4","Notre Dame","FBS Independents","17","California","Pac-12","17","Notre Dame","California","4","13","2","3","3","50","50","2","5","2","false","Rush","Chris Tyree run for 2 yds to the Cal 48","-0.698710269438271","2022-09-17T21:11:05.000Z"
"401403987","40140398719","401403987104908301","19","7","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","9","16","3","3","94","6","1","6","6","true","Passing Touchdown","D. Pyne pass,to M. Mayer for 6 yds for a TD, (B. Grupe KICK)","2.052489771065277","2022-09-17T21:15:24.000Z"
"401403987","40140398719","401403987104869704","19","2","Notre Dame","FBS Independents","17","California","Pac-12","17","Notre Dame","California","4","13","2","3","3","37","63","2","7","8","false","Pass Reception","Drew Pyne pass complete to Chris Tyree for 8 yds to the NDame 45 for a 1ST down","1.4579609946304846","2022-09-17T21:11:05.000Z"
"401403987","40140398719","401403987104869707","19","5","Notre Dame","FBS Independents","17","California","Pac-12","17","Notre Dame","California","4","13","2","3","3","52","48","3","3","6","false","Pass Reception","Drew Pyne pass complete to Lorenzo Styles for 6 yds to the Cal 42 for a 1ST down","1.5724836119385925","2022-09-17T21:11:05.000Z"
"401403987","40140398719","401403987104869708","19","6","Notre Dame","FBS Independents","17","California","Pac-12","17","Notre Dame","California","4","13","2","3","3","58","42","1","10","36","false","Pass Reception","Drew Pyne pass complete to Audric Estime for 36 yds to the Cal 6 for a 1ST down","1.242445700506847","2022-09-17T21:11:05.000Z"
"401403987","40140398720","401403987104908303","20","1","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","9","16","3","3","35","65","0","0","0","false","Kickoff","Blake Grupe kickoff for 65 yds for a touchback","","2022-09-17T21:15:24.000Z"
"401403987","40140398721","401403987104954304","21","7","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","4","56","3","2","46","54","3","5","1","false","Pass Reception","Drew Pyne pass complete to Audric Estime for 1 yd to the NDame 47","-0.6798978682789762","2022-09-17T21:31:24.000Z"
"401403987","40140398721","401403987104954303","21","6","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","4","56","3","2","43","57","2","8","3","false","Rush","Chris Tyree run for 3 yds to the NDame 46","-0.3865859695167124","2022-09-17T21:31:24.000Z"
"401403987","40140398721","401403987104954302","21","5","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","4","56","3","2","41","59","1","10","2","false","Rush","Chris Tyree run for 2 yds to the NDame 43","-0.6841550241957303","2022-09-17T21:31:24.000Z"
"401403987","40140398721","401403987104936904","21","2","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","6","30","3","3","37","63","2","3","4","false","Rush","Audric Estime run for 4 yds to the NDame 41 for a 1ST down","0.3623476669529477","2022-09-17T21:26:42.000Z"
"401403987","40140398721","401403987104936905","21","3","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","6","30","3","3","41","59","1","10","2","false","Rush","Chris Tyree run for 2 yds to the NDame 43","-0.6841550241957303","2022-09-17T21:26:42.000Z"
"401403987","40140398721","401403987104936903","21","1","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","6","30","3","3","30","70","1","10","7","false","Pass Reception","Drew Pyne pass complete to Braden Lenzy for 7 yds to the NDame 37","0.6714265021529684","2022-09-17T21:26:42.000Z"
"401403987","40140398721","401403987104954305","21","8","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","4","56","3","2","47","53","4","4","0","false","Punt","Jon Sot punt for 46 yds, fair catch by Jeremiah Hunter at the Cal 7","","2022-09-17T21:31:24.000Z"
"401403987","40140398721","401403987104954301","21","4","Notre Dame","FBS Independents","24","California","Pac-12","17","Notre Dame","California","4","4","56","3","2","43","57","2","8","0","false","Timeout","Timeout CALIFORNIA, clock 04:56","","2022-09-17T21:31:24.000Z"
