"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"330070333","33007033305","330070333045","5","6","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","0","54","","","67","33","3","6","27","false","Pass Completion","AJ McCarron pass complete to Amari Cooper for 27 yards to the NDame 6 for a 1ST down.","1.8789307152444454",""
"330070333","33007033305","330070333048","5","8","Alabama","SEC","20","Notre Dame","FBS Independents","0","Alabama","Notre Dame","2","14","56","","","99","1","2","1","1","true","Rush","T.J. Yeldon rush for 1 yard for a TOUCHDOWN.","",""
"330070333","33007033305","330070333039","5","2","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","3","45","","","27","73","2","3","25","false","Pass Completion","AJ McCarron pass complete to Kevin Norwood for 25 yards to the NDame 48 for a 1ST down.","2.1745213727731034",""
"330070333","33007033305","330070333040","5","3","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","2","59","","","52","48","1","10","11","false","Pass Completion","AJ McCarron pass complete to Amari Cooper for 11 yards to the NDame 37 for a 1ST down.","0.6348252048032138",""
"330070333","33007033305","330070333049","5","9","Alabama","SEC","21","Notre Dame","FBS Independents","0","Alabama","Notre Dame","2","14","56","","","97","3","-1","-1","0","true","Extra Point Good","Jeremy Shelley extra point GOOD.","",""
"330070333","33007033305","330070333038","5","1","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","4","2","","","20","80","1","10","7","false","Rush","T.J. Yeldon rush for 7 yards to the Alab 27.","0.5253025865520424",""
"330070333","33007033305","330070333050","5","10","Alabama","SEC","21","Notre Dame","FBS Independents","0","Alabama","Notre Dame","2","14","56","","","35","65","-1","-1","0","false","Kickoff","Cade Foster kickoff for 65 yards for a touchback.","",""
"330070333","33007033305","330070333042","5","4","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","2","34","","","63","37","1","10","-2","false","Rush","T.J. Yeldon rush for a loss of 2 yards to the NDame 39.","-1.1376140216478048",""
"330070333","33007033305","330070333046","5","7","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","0","0","","","94","6","1","6","5","false","Rush","T.J. Yeldon rush for 5 yards to the NDame 1.","0.152137533592271",""
"330070333","33007033305","330070333043","5","5","Alabama","SEC","14","Notre Dame","FBS Independents","0","Alabama","Notre Dame","1","1","45","","","61","39","2","12","6","false","Rush","T.J. Yeldon rush for 6 yards to the NDame 33.","0.2576021668148256",""
"330070333","33007033312","330070333109","12","2","Notre Dame","FBS Independents","0","Alabama","SEC","28","Alabama","Notre Dame","2","0","0","","","81","81","2","10","6","false","Pass Completion","Everett Golson pass complete to Tyler Eifert for 6 yards to the NDame 25.","0.1302340751464346",""
"330070333","33007033312","330070333108","12","1","Notre Dame","FBS Independents","0","Alabama","SEC","28","Alabama","Notre Dame","2","0","21","","","81","81","1","10","0","false","Pass Incompletion","Everett Golson pass incomplete to DaVaris Daniels, broken up by Dee Milliner.","-0.5327945515514214",""
