"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"401551798","40155179814","401551798103967103","13","1","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","3","3","28","2","2","35","65","3","7","0","false","Kickoff","Spencer Shrader kickoff for 65 yds for a touchback","","2023-12-29T21:24:30.000Z"
"401551798","40155179815","401551798104879701","14","7","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","12","2","2","2","94","6","2","6","4","false","Rush","Gi'Bran Payne run for 4 yds to the ORST 2","-0.016163291280923","2023-12-29T21:40:40.000Z"
"401551798","40155179815","401551798103996902","14","2","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","3","0","0","2","2","58","42","0","10","0","false","End Period","End of 3rd Quarter","","2023-12-29T21:30:41.000Z"
"401551798","40155179815","401551798103996901","14","1","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","3","0","30","2","2","58","42","1","10","14","false","Rush","Steve Angeli run for 14 yds to the ORST 28 for a 1ST down","0.530920997433693","2023-12-29T21:30:08.000Z"
"401551798","40155179815","401551798104855201","14","3","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","14","47","2","2","72","28","1","10","3","false","Rush","Jeremiyah Love run for 3 yds to the ORST 25","-0.158911195567058","2023-12-29T21:35:24.000Z"
"401551798","40155179815","401551798104858201","14","4","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","14","17","2","2","75","25","2","7","-3","false","Rush","Steve Angeli run for a loss of 3 yards to the ORST 28","-1.0538157124532392","2023-12-29T21:37:32.000Z"
"401551798","40155179815","401551798104866901","14","5","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","13","30","2","2","72","28","3","10","24","false","Pass Reception","Steve Angeli pass complete to Matt Salerno for 20 yds to the ORST 8 for a 1ST down Oregon State Penalty, Personal Foul (4 Yards) to the ORST 4 for a 1ST down","2.2885508634447533","2023-12-29T21:39:54.000Z"
"401551798","40155179815","401551798104874201","14","6","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","12","57","2","2","96","4","1","4","-2","false","Rush","Jeremiyah Love run for a loss of 2 yards to the ORST 6","-0.840476474067963","2023-12-29T21:40:09.000Z"
"401551798","40155179815","401551798104885701","14","8","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","11","42","2","2","98","2","3","2","0","false","Pass Incompletion","Steve Angeli pass incomplete to Jordan Faison","-0.306522417191541","2023-12-29T21:41:02.000Z"
"401551798","40155179815","401551798104887501","14","9","Notre Dame","FBS Independents","24","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","11","24","2","2","98","2","4","2","1","false","Rush","Gi'Bran Payne run for 1 yd to the ORST 1","-4.148647298745598","2023-12-29T21:42:07.000Z"
"401551798","40155179817","401551798104896201","16","2","Notre Dame","FBS Independents","26","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","10","37","2","2","28","72","1","10","54","false","Rush","Jadarian Price run for 54 yds to the ORST 18 for a 1ST down","3.2638400031954613","2023-12-29T21:47:55.000Z"
"401551798","40155179817","401551798104904701","16","3","Notre Dame","FBS Independents","26","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","9","52","2","2","82","18","1","10","5","false","Rush","Jeremiyah Love run for 5 yds to the ORST 13","0.07429696775613","2023-12-29T21:48:43.000Z"
"401551798","40155179817","401551798104909101","16","4","Notre Dame","FBS Independents","33","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","9","8","2","2","87","13","2","5","13","true","Passing Touchdown","Steve Angeli pass complete to Jeremiyah Love for 13 yds for a TD (Spencer Shrader KICK)","2.517495741314461","2023-12-29T21:49:01.000Z"
"401551798","40155179818","401551798104909801","17","1","Notre Dame","FBS Independents","33","Oregon State","Pac-12","0","Notre Dame","Oregon State","4","9","1","2","2","35","65","2","5","29","false","Kickoff Return (Offense)","Spencer Shrader kickoff for 65 yds , Riley Sharp return for 29 yds to the ORST 29","","2023-12-29T21:53:42.000Z"
"401551798","40155179819","401551798104944501","18","2","Notre Dame","FBS Independents","33","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","5","54","2","2","60","40","1","10","19","false","Rush","Devyn Ford run for 19 yds to the ORST 21 for a 1ST down","0.556752330141848","2023-12-29T22:06:33.000Z"
"401551798","40155179819","401551798104949501","18","3","Notre Dame","FBS Independents","33","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","5","4","2","2","79","21","1","10","4","false","Rush","Devyn Ford run for 4 yds to the ORST 17","-0.0277001413248325","2023-12-29T22:06:42.000Z"
"401551798","40155179819","401551798104957501","18","4","Notre Dame","FBS Independents","33","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","4","24","2","2","83","17","2","6","3","false","Rush","Devyn Ford run for 3 yds to the ORST 14","-0.1292020079463555","2023-12-29T22:06:53.000Z"
"401551798","40155179819","401551798104965001","18","5","Notre Dame","FBS Independents","33","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","3","49","2","2","86","14","3","3","4","false","Rush","Devyn Ford run for 4 yds to the ORST 10 for a 1ST down","0.275372120817239","2023-12-29T22:07:18.000Z"
"401551798","40155179819","401551798104969801","18","6","Notre Dame","FBS Independents","33","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","3","1","2","2","90","10","1","10","4","false","Rush","Skip Velotta run for 4 yds to the ORST 6","-0.014840150532496","2023-12-29T22:07:45.000Z"
"401551798","40155179819","401551798104975401","18","7","Notre Dame","FBS Independents","40","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","2","45","2","2","94","6","2","6","6","true","Rushing Touchdown","Chase Ketterer run for 6 yds for a TD (Spencer Shrader KICK)","2.528666992781938","2023-12-29T22:08:11.000Z"
"401551798","40155179820","401551798104975403","19","1","Notre Dame","FBS Independents","40","Oregon State","Pac-12","8","Notre Dame","Oregon State","4","2","45","2","2","35","65","2","6","0","false","Kickoff","Spencer Shrader kickoff for 65 yds for a touchback","","2023-12-29T22:08:11.000Z"
"401551798","4015517981","401551798101849902","1","1","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","15","0","3","3","35","65","1","10","0","false","Kickoff","Spencer Shrader kickoff for 65 yds for a touchback","","2023-12-29T19:15:14.000Z"
"401551798","4015517982","401551798101876701","2","1","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","12","32","3","3","4","96","1","10","6","false","Rush","Jeremiyah Love run for 6 yds to the ND 10","0.17838975297292592","2023-12-29T19:15:14.000Z"
"401551798","4015517982","401551798101878701","2","2","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","12","12","3","3","10","90","2","4","3","false","Rush","Jeremiyah Love run for 3 yds to the ND 13","-0.14960944858101044","2023-12-29T19:19:22.000Z"
"401551798","4015517982","401551798101887101","2","3","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","11","28","3","3","13","87","3","1","2","false","Rush","Gi'Bran Payne run for 2 yds to the ND 15 for a 1ST down","0.2888652247836987","2023-12-29T19:19:48.000Z"
"401551798","4015517982","401551798101894701","2","4","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","10","52","3","3","15","85","1","10","55","false","Pass Reception","Steve Angeli pass complete to Jordan Faison for 55 yds to the ORST 30 for a 1ST down","3.806718416952439","2023-12-29T19:20:46.000Z"
"401551798","4015517982","401551798101897201","2","5","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","10","27","3","3","70","30","1","10","9","false","Rush","Gi'Bran Payne run for 9 yds to the ORST 21","0.687915414120443","2023-12-29T19:21:08.000Z"
"401551798","4015517982","401551798101905701","2","6","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","9","42","3","3","79","21","2","1","5","false","Rush","Jeremiyah Love run for 5 yds to the ORST 16 for a 1ST down","-0.4423950024900464","2023-12-29T19:15:14.000Z"
"401551798","4015517982","401551798101914301","2","7","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","8","56","3","3","84","16","1","10","9","false","Rush","Jeremiyah Love run for 9 yds to the ORST 7","0.6158412752510894","2023-12-29T19:22:39.000Z"
"401551798","4015517982","401551798101919501","2","8","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","8","4","3","3","93","7","2","1","2","false","Rush","Jeremiyah Love run for 2 yds to the ORST 5 for a 1ST down","0.069100605482411","2023-12-29T19:23:32.000Z"
"401551798","4015517982","401551798101927401","2","9","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","7","25","3","3","95","5","1","5","-3","false","Rush","Jeremiyah Love run for a loss of 3 yards to the ORST 8","-0.792990114174191","2023-12-29T19:15:14.000Z"
"401551798","4015517982","401551798101934601","2","10","Notre Dame","FBS Independents","0","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","6","53","3","3","92","8","2","8","0","false","Pass Incompletion","Steve Angeli pass incomplete to Jayden Thomas","-0.26931522945819","2023-12-29T19:24:28.000Z"
"401551798","4015517982","401551798101935201","2","11","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","6","47","3","3","92","8","3","8","8","true","Passing Touchdown","Steve Angeli pass complete to Jayden Thomas for 8 yds for a TD (Spencer Shrader KICK)","2.946086184191255","2023-12-29T19:26:40.000Z"
"401551798","4015517983","401551798101935203","3","1","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","6","47","3","3","35","65","3","13","0","false","Kickoff","Spencer Shrader kickoff for 65 yds for a touchback","","2023-12-29T19:27:15.000Z"
"401551798","4015517984","401551798101999002","4","7","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","0","0","3","3","70","30","0","5","0","false","End Period","End of 1st Quarter","","2023-12-29T19:41:05.000Z"
"401551798","4015517984","401551798101966401","4","1","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","3","35","3","3","20","80","1","10","6","false","Rush","Jadarian Price run for 6 yds to the ND 26","0.2888240217992033","2023-12-29T19:37:39.000Z"
"401551798","4015517984","401551798101969701","4","2","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","3","2","3","3","26","74","2","4","-1","false","Rush","Jadarian Price run for a loss of 1 yard to the ND 25","-0.8096930641558124","2023-12-29T19:38:06.000Z"
"401551798","4015517984","401551798101977401","4","3","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","2","25","3","3","25","75","3","5","14","false","Pass Reception","Steve Angeli pass complete to Jayden Thomas for 14 yds to the ND 39 for a 1ST down","2.051910801496846","2023-12-29T19:38:47.000Z"
"401551798","4015517984","401551798101985401","4","4","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","1","45","3","3","39","61","1","10","26","false","Pass Reception","Steve Angeli pass complete to Jayden Thomas for 26 yds to the ORST 35 for a 1ST down","1.88242725268791","2023-12-29T19:39:39.000Z"
"401551798","4015517984","401551798101994401","4","5","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","0","55","3","3","65","35","1","10","5","false","Rush","Steve Angeli run for 5 yds to the ORST 30","0.081604517220205","2023-12-29T19:40:04.000Z"
"401551798","4015517984","401551798101999001","4","6","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","1","0","9","3","3","70","30","2","5","2","false","Rush","Jadarian Price run for 2 yds to the ORST 28","-0.382108693581671","2023-12-29T19:40:47.000Z"
"401551798","4015517984","401551798102854701","4","8","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","2","14","52","3","3","72","28","3","3","2","false","Rush","Gi'Bran Payne run for 2 yds to the ORST 26","-0.4468526966894333","2023-12-29T19:45:26.000Z"
"401551798","4015517984","401551798102858501","4","9","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","2","14","14","3","3","74","26","4","1","2","false","Rush","Steve Angeli run for 2 yds to the ORST 24 for a 1ST down","1.0385077082208802","2023-12-29T19:46:13.000Z"
"401551798","4015517984","401551798102866501","4","10","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","2","13","34","3","3","76","24","1","10","0","false","Pass Incompletion","Steve Angeli pass incomplete to Eli Raridon","-0.4346450377339437","2023-12-29T19:46:47.000Z"
"401551798","4015517984","401551798102868701","4","11","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","2","13","12","3","3","76","24","2","10","5","false","Rush","Jadarian Price run for 5 yds to the ORST 19","0.0457836525288507","2023-12-29T19:47:24.000Z"
"401551798","4015517984","401551798102875101","4","12","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","2","12","48","3","3","81","19","3","5","-13","false","Sack","Steve Angeli sacked by Melvin Jordan IV for a loss of 13 yards to the ORST 32","-3.0817200383199825","2023-12-29T19:48:20.000Z"
"401551798","4015517984","401551798102879701","4","13","Notre Dame","FBS Independents","7","Oregon State","Pac-12","0","Notre Dame","Oregon State","2","12","2","3","3","68","32","4","18","50","false","Field Goal Missed","Spencer Shrader 50 yd FG MISSED","","2023-12-29T19:49:58.000Z"
