"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"332430120","33243012021","332430120184","21","4","Maryland","ACC","40","Florida International","Conference USA","10","Maryland","Florida International","3","7","56","3","3","68","32","1","10","0","false","Pass Incompletion","C.J. Brown pass incomplete.","-0.6082596672078662",""
"332430120","33243012021","332430120186","21","6","Maryland","ACC","40","Florida International","Conference USA","10","Maryland","Florida International","3","7","35","3","3","63","37","3","15","13","false","Pass Completion","C.J. Brown pass complete to Brandon Ross for 13 yards to the FlaIn 24.","1.6759136924547633",""
"332430120","33243012021","332430120185","21","5","Maryland","ACC","40","Florida International","Conference USA","10","Maryland","Florida International","3","7","50","3","3","68","32","2","10","-5","false","Rush","Brandon Ross rush for a loss of 5 yards to the FlaIn 37.","-1.8878557137868164",""
"332430120","33243012021","332430120187","21","7","Maryland","ACC","40","Florida International","Conference USA","10","Maryland","Florida International","3","6","56","3","3","76","24","4","2","0","false","Rush","Brandon Ross rush for no gain to the FlaIn 24.","-3.3082788858711183",""
"332430120","33243012017","332430120149","17","1","Maryland","ACC","40","Florida International","Conference USA","10","Maryland","Florida International","2","0","0","2","2","17","83","1","10","-1","false","Rush","Team rush for a loss of 1 yard to the Mary 16.","-0.5490975841390808",""
"332430120","33243012017","332430120155","17","2","Maryland","ACC","40","Florida International","Conference USA","10","Maryland","Florida International","3","15","0","3","3","35","65","-1","-1","0","false","Kickoff","Brad Craddock kickoff for 65 yards for a touchback.","",""
"332430120","33243012001","332430120006","1","5","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","13","0","3","3","87","13","2","13","4","false","Pass Completion","C.J. Brown pass complete to Kenneth Tate for 4 yards to the FlaIn 9.","-0.037717154899884",""
"332430120","33243012001","332430120004","1","3","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","13","45","3","3","59","41","1","10","32","false","Pass Completion","C.J. Brown pass complete to Levern Jacobs for 32 yards to the FlaIn 9 for a 1ST down.","0.8162818022500514",""
"332430120","33243012001","332430120002","1","1","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","14","40","3","3","48","52","1","10","1","false","Rush","Brandon Ross rush for 1 yard to the Mary 49.","-0.9023678946876946",""
"332430120","33243012001","332430120008","1","7","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","12","20","2","3","91","9","3","9","7","false","Pass Completion","C.J. Brown pass complete to Dave Stinebaugh for 7 yards to the FlaIn 2.","0.158759953477834",""
"332430120","33243012001","332430120010","1","9","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","11","41","2","3","35","65","-1","-1","13","false","Kickoff","Brad Craddock kickoff for 65 yards returned by Sam Miller for 13 yards, fumbled at the FlaIn 13.","",""
"332430120","33243012001","332430120003","1","2","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","14","20","3","3","49","51","2","9","10","false","Rush","Brandon Ross rush for 10 yards to the FlaIn 41 for a 1ST down.","1.6699025575016062",""
"332430120","33243012001","332430120005","1","4","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","13","20","3","3","91","9","1","9","-4","false","Rush","Brandon Ross rush for a loss of 4 yards to the FlaIn 13.","-0.548157676185884",""
"332430120","33243012001","332430120009","1","8","Maryland","ACC","3","Florida International","Conference USA","0","Maryland","Florida International","1","11","48","2","3","98","2","4","2","20","true","Field Goal Good","Brad Craddock 20 yard field goal GOOD.","-1.148647298745598",""
"332430120","33243012001","332430120007","1","6","Maryland","ACC","13","Florida International","Conference USA","3","Maryland","Florida International","1","12","35","2","3","91","9","3","0","0","false","Timeout","Timeout MARYLAND, clock 12:35.","",""
"332430120","33243012009","332430120062","9","1","Maryland","ACC","20","Florida International","Conference USA","3","Maryland","Florida International","2","13","10","2","3","30","70","1","10","0","false","Penalty","MARYLAND penalty 5 yard False Start accepted.","",""
"332430120","33243012009","332430120065","9","3","Maryland","ACC","20","Florida International","Conference USA","3","Maryland","Florida International","2","12","15","2","3","28","72","2","12","4","false","Rush","Albert Reid rush for 4 yards to the Mary 32.","-0.06440076299831521",""
"332430120","33243012009","332430120063","9","2","Maryland","ACC","20","Florida International","Conference USA","3","Maryland","Florida International","2","13","3","2","3","25","75","1","15","3","false","Rush","Albert Reid rush for 3 yards to the Mary 28.","-0.19185588649564966",""
"332430120","33243012029","332430120293","29","4","Maryland","ACC","43","Florida International","Conference USA","10","Maryland","Florida International","4","1","59","2","3","49","51","2","2","11","false","Rush","Jacquille Veii rush for 11 yards to the FlaIn 40 for a 1ST down.","0.4651571075112492",""
"332430120","33243012029","332430120288","29","1","Maryland","ACC","43","Florida International","Conference USA","10","Maryland","Florida International","4","4","0","2","3","19","81","1","10","11","false","Rush","Jacquille Veii rush for 11 yards to the Mary 30 for a 1ST down.","0.7458330020984532",""
"332430120","33243012029","332430120291","29","3","Maryland","ACC","43","Florida International","Conference USA","10","Maryland","Florida International","4","2","35","2","3","41","59","1","10","8","false","Rush","Jacquille Veii rush for 8 yards to the Mary 49.","1.004806098349837",""
"332430120","33243012029","332430120294","29","5","Maryland","ACC","43","Florida International","Conference USA","10","Maryland","Florida International","4","1","15","2","3","60","40","1","10","1","false","Rush","Jacquille Veii rush for 1 yard to the FlaIn 39.","-0.6465447438858387",""
"332430120","33243012029","332430120295","29","6","Maryland","ACC","43","Florida International","Conference USA","10","Maryland","Florida International","4","0","0","2","3","61","39","2","9","10","false","Rush","Jacquille Veii rush for 10 yards to the FlaIn 29 for a 1ST down.","1.0472927032250676",""
