"GameId","DriveId","Id","DriveNumber","PlayNumber","Offense","OffenseConference","OffenseScore","Defense","DefenseConference","DefenseScore","Home","Away","Period","Clock Minutes","Clock Seconds","OffenseTimeouts","DefenseTimeouts","Yardline","YardsToGoal","Down","Distance","YardsGained","Scoring","PlayType","PlayText","Ppa","Wallclock"
"332710098","33271009813","332710098112","13","3","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","3","5","35","3","2","67","67","3","8","22","false","Pass Completion","John Hendrick pass complete to Noah Copeland for 22 yards to the WKent 45, tackled by Ricardo Singh for a 1ST down.","3.3437715679094033",""
"332710098","33271009813","332710098110","13","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","3","5","35","3","2","69","69","1","10","0","false","Pass Incompletion","John Hendrick pass incomplete to Shawn Lynch, broken up by Tyree Robinson.","-0.8947814664467213",""
"332710098","33271009813","332710098111","13","2","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","3","5","35","3","2","69","69","2","10","2","false","Rush","Chris Swain rush for 2 yards to the Navy 33, tackled by Xavius Boyd.","-0.31821318141470023",""
"332710098","33271009813","332710098113","13","4","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","3","5","35","3","2","45","45","1","10","0","false","Pass Incompletion","John Hendrick pass incomplete to Marcus Thomas, broken up by Cam Thomas.","-0.997770018980635",""
"332710098","33271009810","332710098082","10","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","0","14","1","2","80","80","1","10","0","false","Rush","Team rush for no gain to the Navy 20.","-0.5586693796725282",""
"332710098","33271009817","332710098142","17","2","Navy","FBS Independents","7","Western Kentucky","Sun Belt","17","Western Kentucky","Navy","4","9","39","3","2","78","78","2","9","-1","false","Rush","Chris Swain rush for a loss of 1 yard to the Navy 21, tackled by Xavius Boyd.","-0.37054619822070034",""
"332710098","33271009817","332710098143","17","3","Navy","FBS Independents","7","Western Kentucky","Sun Belt","17","Western Kentucky","Navy","4","9","39","3","2","79","79","3","10","0","false","Pass Incompletion","John Hendrick pass incomplete to N/A.","-0.12331754216306565",""
"332710098","33271009817","332710098141","17","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","17","Western Kentucky","Navy","4","9","39","3","2","79","79","1","10","1","false","Rush","Chris Swain rush for 1 yard to the Navy 22, tackled by Xavius Boyd.","-0.4911317991443793",""
"332710098","33271009817","332710098144","17","4","Navy","FBS Independents","7","Western Kentucky","Sun Belt","17","Western Kentucky","Navy","4","9","39","3","2","79","79","4","10","0","false","Punt","Pablo Beltran punt for 51 yards, downed at the WKent 28.","",""
"332710098","33271009808","332710098066","8","3","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","4","53","2","2","28","28","3","4","3","false","Rush","John Hendrick rush for 3 yards to the WKent 25, tackled by Chuck Franks.","-0.2721045092020606",""
"332710098","33271009808","332710098065","8","2","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","4","53","2","2","30","30","2","6","2","false","Rush","Keenan Reynolds rush for 2 yards to the WKent 28, tackled by Andrew Jackson.","-0.3792307040527926",""
"332710098","33271009808","332710098064","8","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","6","51","2","2","34","34","1","10","4","false","Rush","Chris Swain rush for 4 yards to the WKent 30, tackled by Devante Terrell.","-0.063267952570744",""
"332710098","33271009808","332710098068","8","5","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","3","9","1","2","25","25","4","1","0","false","Rush","John Hendrick rush for no gain to the WKent 25, tackled by Bar'ee Boyd.","-3.3486706732607328",""
"332710098","33271009808","332710098067","8","4","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","3","9","1","2","25","25","4","1","0","false","Timeout","Timeout NAVY, clock 03:09.","",""
"332710098","33271009815","332710098123","15","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","3","4","9","3","2","78","78","1","10","-1","false","Rush","Chris Swain rush for a loss of 1 yard to the Navy 21, tackled by Andrew Jackson.","-0.6976759159638721",""
"332710098","33271009815","332710098126","15","3","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","4","15","0","3","2","78","78","3","10","1","false","Pass Completion","John Hendrick pass complete to Casey Bolena for 1 yard to the Navy 23, tackled by Gavin Rocker.","-0.11119362560194367",""
"332710098","33271009815","332710098124","15","2","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","3","0","49","3","2","79","79","2","11","1","false","Rush","Chris Swain rush for 1 yard to the Navy 22, tackled by Xavius Boyd out-of-bounds.","-0.2081936285370194",""
"332710098","33271009815","332710098127","15","4","Navy","FBS Independents","7","Western Kentucky","Sun Belt","10","Western Kentucky","Navy","4","15","0","3","2","77","77","4","9","0","false","Punt","Pablo Beltran punt for 38 yards, downed at the WKent 39.","",""
"332710098","33271009819","332710098152","19","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","17","Western Kentucky","Navy","4","6","31","1","2","99","99","1","10","4","false","Rush","John Hendrick rush for 4 yards to the Navy 5, tackled by Xavius Boyd.","-0.026373985240724984",""
"332710098","33271009819","332710098153","19","2","Navy","FBS Independents","7","Western Kentucky","Sun Belt","17","Western Kentucky","Navy","4","6","31","1","2","95","95","2","6","0","false","Pass Incompletion","John Hendrick pass incomplete to Chris Swain, hurried by Gavin Rocker.","-0.22648520308570586",""
"332710098","33271009819","332710098155","19","4","Navy","FBS Independents","7","Western Kentucky","Sun Belt","19","Western Kentucky","Navy","4","5","46","1","1","80","80","1","0","0","false","Timeout","Timeout WKU, clock 05:46.","",""
"332710098","33271009819","332710098154","19","3","Navy","FBS Independents","7","Western Kentucky","Sun Belt","19","Western Kentucky","Navy","4","5","46","1","2","95","95","3","6","0","true","Safety","John Hendrick sacked by Xavius Boyd for a loss of 5 yards to the Navy 0 for a SAFETY.","-1.75546095980416",""
"332710098","33271009819","332710098156","19","5","Navy","FBS Independents","7","Western Kentucky","Sun Belt","19","Western Kentucky","Navy","4","5","46","1","1","80","80","-1","-1","7","false","Kickoff","Austin Grebe kickoff for 50 yards returned by Antonio Andrews for 7 yards to the WKent 37, tackled by Myer Krah.","",""
"332710098","33271009806","332710098050","6","1","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","10","27","3","3","98","98","1","10","2","false","Rush","Chris Swain rush for 2 yards to the Navy 4, tackled by Bryan Shorter.","-0.16108107873912214",""
"332710098","33271009806","332710098053","6","4","Navy","FBS Independents","7","Western Kentucky","Sun Belt","3","Western Kentucky","Navy","2","10","27","3","3","82","82","2","7","9","false","Pass Completion","Keenan Reynolds pass complete to Brendan Dudeck for 9 yards to the Navy 27, tackled by Jonathan Dowling for a 1ST down.","0.8740719462917896",""
